image,bbox_x1,bbox_y1,bbox_x2,bbox_y2,det_confidence,palm_class,palm_confidence,environment_class,environment_confidence
palmera_417498.png,253,389,299,434,0.2760085165500641,3,0.7183191180229187,0,0.6212937831878662
palmera_417498.png,213,393,257,436,0.27416685223579407,3,0.5231873393058777,0,0.5312776565551758
palmera_417498.png,46,462,90,507,0.2670346796512604,3,0.49920785427093506,3,0.6205719113349915
palmera_417498.png,484,227,524,267,0.26678743958473206,3,0.8841071128845215,3,0.6357356309890747
palmera_417498.png,156,374,199,417,0.26393553614616394,3,0.6934033036231995,3,0.726571261882782
palmera_417498.png,29,520,72,562,0.2636243999004364,3,0.45089632272720337,3,0.5574522614479065
palmera_417498.png,512,323,555,366,0.26341450214385986,3,0.6227449774742126,3,0.5753679275512695
palmera_417498.png,512,363,550,402,0.261078417301178,3,0.6960648894309998,0,0.6340327262878418
palmera_417498.png,189,377,232,421,0.2599646747112274,3,0.33204323053359985,3,0.5820719599723816
palmera_417498.png,515,157,560,200,0.2580812871456146,3,0.9236660003662109,3,0.6970052719116211
palmera_417498.png,265,426,308,469,0.2568768560886383,3,0.503330647945404,0,0.5478978157043457
palmera_417498.png,110,436,154,478,0.25585755705833435,3,0.4081741273403168,3,0.8592022657394409
palmera_417498.png,537,4,580,47,0.25541186332702637,3,0.7225732803344727,0,0.6267067790031433
palmera_417498.png,245,422,289,464,0.2546519339084625,3,0.6569548845291138,3,0.587475061416626
palmera_417498.png,210,423,252,466,0.25326481461524963,3,0.6936327219009399,3,0.635734498500824
palmera_417498.png,255,329,301,373,0.2517176568508148,3,0.5292776823043823,0,0.835671067237854
palmera_417498.png,528,354,568,394,0.2517032027244568,3,0.9444331526756287,0,0.6256757974624634
palmera_417498.png,66,200,110,244,0.2516213059425354,5,0.3417764902114868,3,0.742358922958374
palmera_417498.png,424,43,468,88,0.2515554130077362,3,0.6083576083183289,0,0.6213859915733337
palmera_417498.png,148,347,192,391,0.25018683075904846,3,0.7942091226577759,0,0.6179028153419495
palmera_417498.png,186,384,231,427,0.24882997572422028,0,0.2185761034488678,0,0.6160647869110107
palmera_417498.png,461,155,502,195,0.24852029979228973,3,0.8111685514450073,3,0.6494390964508057
palmera_417498.png,491,151,536,196,0.24846047163009644,3,0.8019981384277344,3,0.6803551316261292
palmera_417498.png,104,341,148,385,0.24816496670246124,3,0.4379544258117676,3,0.5735575556755066
palmera_417498.png,487,156,532,200,0.24807049334049225,3,0.37917691469192505,3,0.7673760652542114
palmera_417498.png,30,509,73,553,0.2479182630777359,3,0.5577487349510193,3,0.6616905927658081
palmera_417498.png,506,332,550,377,0.24661415815353394,3,0.6797967553138733,3,0.5752652287483215
palmera_417498.png,503,339,546,381,0.2455936223268509,3,0.6523135304450989,3,0.6641745567321777
palmera_417498.png,166,47,209,90,0.24432779848575592,4,0.30548176169395447,0,0.5099933743476868
palmera_417498.png,241,501,285,545,0.2432142049074173,3,0.5390921235084534,3,0.8651647567749023
palmera_417498.png,162,407,207,452,0.24321283400058746,3,0.6842623353004456,3,0.6143770217895508
palmera_417498.png,460,77,502,117,0.2405976951122284,3,0.39338043332099915,3,0.5647384524345398
palmera_417498.png,75,155,119,199,0.2403007298707962,3,0.8857020139694214,3,0.759502112865448
palmera_417498.png,722,135,764,176,0.23955586552619934,3,0.7032136917114258,0,0.5575447678565979
palmera_417498.png,511,339,556,382,0.23954540491104126,3,0.6793951392173767,0,0.5366095900535583
palmera_417498.png,532,347,572,387,0.23909075558185577,3,0.8693193197250366,3,0.5426415205001831
palmera_417498.png,513,230,556,271,0.23756366968154907,5,0.34452083706855774,3,0.6772763729095459
palmera_417498.png,411,537,455,581,0.23726670444011688,3,0.6391541361808777,3,0.6157065629959106
palmera_417498.png,534,233,575,274,0.2362922728061676,3,0.6255044937133789,3,0.753363311290741
palmera_417498.png,245,469,290,512,0.23569321632385254,3,0.8194263577461243,3,0.7837119102478027
palmera_417498.png,341,344,385,386,0.23271410167217255,3,0.7139137387275696,0,0.8400670289993286
palmera_417498.png,427,52,470,96,0.23167651891708374,3,0.8266901969909668,0,0.6061452627182007
palmera_417498.png,255,421,298,464,0.23057039082050323,3,0.48619329929351807,0,0.526879608631134
palmera_417498.png,519,355,559,394,0.22819413244724274,3,0.9150460958480835,0,0.5219104886054993
palmera_417498.png,745,190,787,230,0.2261684089899063,3,0.6864432096481323,0,0.76719731092453
palmera_417498.png,25,481,70,526,0.22614604234695435,4,0.4296557903289795,0,0.514163076877594
palmera_417498.png,567,334,609,376,0.22500541806221008,3,0.6365574598312378,3,0.5599154233932495
palmera_417498.png,560,375,600,414,0.2229572981595993,3,0.8124607801437378,0,0.616276741027832
palmera_417498.png,20,522,62,563,0.2224501371383667,3,0.8290969133377075,0,0.5344950556755066
palmera_417498.png,512,204,554,246,0.2220333218574524,3,0.9070530533790588,3,0.6425769925117493
palmera_417498.png,533,359,572,397,0.2204591929912567,3,0.9136348962783813,3,0.5162169337272644
palmera_417498.png,240,491,284,536,0.2200123518705368,3,0.6559708714485168,3,0.8070952296257019
palmera_417498.png,207,468,247,508,0.219700887799263,3,0.7091160416603088,3,0.7780524492263794
palmera_417498.png,997,634,1018,682,0.21968038380146027,3,0.5119539499282837,0,0.7785632610321045
palmera_417498.png,245,446,286,487,0.21701502799987793,3,0.9240820407867432,3,0.6834660768508911
palmera_417498.png,510,299,550,339,0.21669486165046692,3,0.9517236948013306,3,0.7520514726638794
palmera_417498.png,589,329,632,372,0.21525566279888153,3,0.778283953666687,3,0.5783584117889404
palmera_417498.png,29,500,72,543,0.21232149004936218,3,0.4811890423297882,3,0.5599141716957092
palmera_417498.png,492,288,535,329,0.21171589195728302,3,0.7222080826759338,3,0.7952926754951477
palmera_417498.png,577,377,619,419,0.2077946811914444,3,0.550703227519989,0,0.6454591751098633
palmera_417498.png,491,366,533,407,0.20768338441848755,3,0.7182563543319702,3,0.6189445853233337
palmera_417498.png,292,420,335,463,0.20630501210689545,3,0.4308072030544281,0,0.5776606798171997
palmera_417498.png,408,60,448,101,0.20378032326698303,3,0.40439772605895996,0,0.6488608717918396
palmera_417498.png,266,435,309,479,0.20235182344913483,3,0.7219106554985046,0,0.502001166343689
palmera_417498.png,529,38,573,82,0.20161619782447815,3,0.9158467650413513,0,0.6004266142845154
palmera_417498.png,536,335,577,376,0.20130489766597748,3,0.9590373635292053,3,0.5707657337188721
palmera_417498.png,168,351,213,395,0.20126765966415405,3,0.738947868347168,0,0.6268237233161926
palmera_417498.png,254,405,298,448,0.2012215256690979,3,0.8408922553062439,0,0.5986003279685974
palmera_417498.png,510,314,552,359,0.20119881629943848,3,0.7413801550865173,3,0.5267543196678162
palmera_417498.png,508,160,552,203,0.20117078721523285,3,0.6867667436599731,3,0.63873291015625
palmera_417498.png,289,427,334,470,0.19989290833473206,3,0.7653970718383789,0,0.6420373320579529
palmera_417498.png,395,40,438,85,0.1993778496980667,3,0.8163934350013733,0,0.646197497844696
palmera_417498.png,514,2,558,46,0.19881883263587952,3,0.4130600094795227,0,0.7159004807472229
palmera_417498.png,212,418,254,460,0.19827178120613098,3,0.909929096698761,3,0.7129136323928833
palmera_417498.png,20,515,65,558,0.1982325166463852,3,0.8301348090171814,3,0.5583449602127075
palmera_417498.png,166,358,212,404,0.19768984615802765,3,0.8997706770896912,0,0.6104831695556641
palmera_417498.png,513,346,556,388,0.19730545580387115,3,0.7969354391098022,3,0.497537225484848
palmera_417498.png,714,217,756,258,0.19713091850280762,3,0.7966100573539734,0,0.7833176851272583
palmera_417498.png,165,345,209,389,0.19627733528614044,3,0.7339687943458557,0,0.5675109624862671
palmera_417498.png,554,424,594,464,0.19573335349559784,3,0.33698782324790955,0,0.6846207976341248
palmera_417498.png,516,314,559,357,0.1955036073923111,3,0.49888503551483154,3,0.648209273815155
palmera_417498.png,161,383,208,429,0.19497287273406982,4,0.3131987750530243,0,0.5359369516372681
palmera_417498.png,269,468,311,510,0.19456104934215546,3,0.9144211411476135,3,0.6380900144577026
palmera_417498.png,292,399,335,443,0.19449351727962494,4,0.8152639865875244,0,0.6025303602218628
palmera_417498.png,551,108,594,150,0.1941753327846527,2,0.3477128744125366,3,0.7525511384010315
palmera_417498.png,497,343,542,388,0.19408348202705383,3,0.76360023021698,0,0.5146399140357971
palmera_417498.png,500,362,541,401,0.19393779337406158,3,0.9175408482551575,3,0.507043719291687
palmera_417498.png,166,417,210,460,0.19392676651477814,3,0.4469040632247925,0,0.5153527855873108
palmera_417498.png,460,275,503,317,0.19252409040927887,3,0.4986948072910309,3,0.6920947432518005
palmera_417498.png,431,62,472,103,0.1915738433599472,3,0.4175396263599396,0,0.5111311674118042
palmera_417498.png,78,622,123,667,0.19141069054603577,3,0.7547371983528137,3,0.7578796744346619
palmera_417498.png,523,38,565,79,0.19140329957008362,3,0.8709102869033813,0,0.5364687442779541
palmera_417498.png,587,317,632,362,0.1903248429298401,3,0.7183840870857239,3,0.5009955167770386
palmera_417498.png,40,474,85,519,0.18987436592578888,3,0.2622302770614624,3,0.7882183194160461
palmera_417498.png,150,356,194,399,0.18972985446453094,3,0.28516581654548645,3,0.6591967344284058
palmera_417498.png,252,335,297,380,0.18962614238262177,4,0.4447162449359894,0,0.7617352604866028
palmera_417498.png,494,161,539,204,0.18783284723758698,3,0.5355610251426697,3,0.7425202131271362
palmera_417498.png,539,417,579,456,0.18760940432548523,3,0.33138471841812134,0,0.6409121751785278
palmera_417498.png,106,425,148,467,0.1866065263748169,3,0.3934326767921448,3,0.6336567401885986
palmera_417498.png,288,463,332,507,0.18659059703350067,3,0.7410894632339478,3,0.7661313414573669
palmera_417498.png,240,428,284,470,0.1864490658044815,3,0.7701720595359802,0,0.5022258758544922
palmera_417498.png,433,12,473,53,0.18608234822750092,3,0.7711110711097717,0,0.7488957047462463
palmera_417498.png,453,150,495,193,0.1858060508966446,3,0.6221625804901123,3,0.6652408242225647
palmera_417498.png,162,51,206,97,0.18553526699543,3,0.3592078983783722,3,0.6424235701560974
palmera_417498.png,262,418,305,462,0.18489812314510345,3,0.7815648913383484,0,0.5700316429138184
palmera_417498.png,90,482,134,524,0.184055358171463,3,0.6468949317932129,3,0.737755298614502
palmera_417898.png,623,655,666,697,0.2811223864555359,3,0.3130028545856476,0,0.8478080630302429
palmera_417898.png,357,398,398,439,0.26811981201171875,3,0.7899057865142822,0,0.6000098586082458
palmera_417898.png,652,648,696,690,0.25468191504478455,3,0.514330267906189,0,0.8604843616485596
palmera_417898.png,346,691,389,730,0.24634595215320587,3,0.4382209777832031,0,0.8610615730285645
palmera_417898.png,356,661,398,703,0.23185904324054718,4,0.4639700949192047,0,0.8449026942253113
palmera_417898.png,706,650,747,690,0.23179621994495392,3,0.6168386936187744,0,0.890117883682251
palmera_417898.png,306,655,348,697,0.22788824141025543,3,0.6206024885177612,0,0.8103131651878357
palmera_417898.png,356,674,399,717,0.22437261044979095,3,0.37444189190864563,0,0.8993542194366455
palmera_417898.png,8,457,48,497,0.21297919750213623,3,0.8119964003562927,0,0.8649603724479675
palmera_417898.png,372,348,414,389,0.2115664929151535,3,0.2935182452201843,0,0.7114701271057129
palmera_417898.png,374,660,414,700,0.20443138480186462,5,0.539355456829071,0,0.7539389133453369
palmera_417898.png,389,293,429,333,0.20431825518608093,3,0.4805320203304291,3,0.5194089412689209
palmera_417898.png,473,338,514,379,0.19825662672519684,5,0.6064596176147461,0,0.5846434831619263
palmera_417898.png,393,275,434,315,0.1949368119239807,3,0.703264594078064,0,0.6325926184654236
palmera_417898.png,291,676,333,718,0.19488443434238434,4,0.3991278409957886,0,0.8675609230995178
palmera_417898.png,353,683,395,725,0.19412511587142944,3,0.406249076128006,0,0.900183379650116
palmera_417898.png,625,634,667,678,0.19205771386623383,3,0.8054896593093872,0,0.8187165856361389
palmera_417898.png,990,455,1018,498,0.19029663503170013,3,0.537144124507904,0,0.856171190738678
palmera_417898.png,303,650,344,691,0.18853317201137543,3,0.4576301574707031,0,0.7916308641433716
palmera_418298.png,2,423,47,467,0.34339699149131775,3,0.8096268773078918,0,0.86768639087677
palmera_418298.png,486,340,531,384,0.31568053364753723,3,0.7813236713409424,0,0.5404764413833618
palmera_418298.png,940,618,983,662,0.26407933235168457,4,0.5629204511642456,0,0.5174283981323242
palmera_418298.png,77,526,121,569,0.25619760155677795,3,0.7880687713623047,0,0.8751484751701355
palmera_418298.png,77,452,122,495,0.25298139452934265,3,0.4914760887622833,0,0.8056522011756897
palmera_418298.png,137,450,182,493,0.25184422731399536,3,0.6203046441078186,0,0.8923851847648621
palmera_418298.png,212,567,256,611,0.23750919103622437,3,0.6273741126060486,0,0.8414862155914307
palmera_418298.png,2,373,50,420,0.23120950162410736,3,0.3595539927482605,0,0.850041925907135
palmera_418298.png,0,427,41,472,0.2175944298505783,4,0.8081703186035156,0,0.8106909990310669
palmera_418298.png,543,424,587,467,0.21340791881084442,3,0.5118687748908997,3,0.4281230866909027
palmera_418298.png,656,570,701,613,0.20047275722026825,4,0.3967406153678894,0,0.8697282671928406
palmera_418298.png,49,494,94,540,0.1911551058292389,3,0.6927351355552673,0,0.786522626876831
palmera_418298.png,70,548,113,591,0.19047331809997559,3,0.9241564869880676,0,0.8914055824279785
palmera_418698.png,989,331,1018,377,0.30643564462661743,3,0.7053371667861938,0,0.7875729203224182
palmera_418698.png,573,93,615,135,0.29510602355003357,3,0.7320774793624878,3,0.3046737611293793
palmera_418698.png,228,500,270,542,0.2904028594493866,1,0.3360897898674011,3,0.9596394896507263
palmera_418698.png,577,90,621,131,0.24565334618091583,3,0.7835674285888672,6,0.39520132541656494
palmera_418698.png,202,517,246,561,0.24373506009578705,1,0.39891210198402405,3,0.932701587677002
palmera_418698.png,194,573,240,620,0.2341640293598175,1,0.40041232109069824,3,0.4334128201007843
palmera_418698.png,179,534,224,579,0.23235607147216797,1,0.6889175176620483,3,0.8900870084762573
palmera_418698.png,712,379,755,421,0.20684921741485596,3,0.9324529767036438,0,0.7991469502449036
palmera_418698.png,616,340,660,385,0.18831421434879303,3,0.7173187136650085,0,0.8256221413612366
palmera_419098.png,752,672,802,720,0.24613605439662933,4,0.5020227432250977,2,0.610359787940979
palmera_419098.png,50,582,100,633,0.24395190179347992,4,0.3289991319179535,2,0.5481167435646057
palmera_419098.png,569,521,618,569,0.2365964949131012,4,0.5604653358459473,0,0.527935802936554
palmera_419098.png,57,562,108,613,0.20560692250728607,3,0.3073194921016693,2,0.5872262716293335
palmera_419098.png,822,634,871,684,0.1988070011138916,4,0.31382569670677185,2,0.6266877055168152
palmera_419098.png,50,566,102,617,0.19084475934505463,4,0.6296045184135437,2,0.5292971730232239
palmera_419098.png,546,601,593,648,0.18920722603797913,3,0.6040673851966858,0,0.7088221311569214
palmera_419098.png,263,589,312,639,0.18763795495033264,3,0.27795687317848206,0,0.5297257900238037
palmera_419098.png,90,605,140,653,0.18471357226371765,3,0.8113883137702942,2,0.5551671385765076
palmera_419498.png,881,9,926,53,0.4046255052089691,4,0.44072067737579346,1,0.6520311832427979
palmera_419498.png,744,347,787,390,0.3237980902194977,0,0.4031873047351837,5,0.6712252497673035
palmera_419498.png,756,257,800,299,0.32049256563186646,0,0.24945838749408722,5,0.5469605326652527
palmera_419498.png,344,657,386,699,0.30915793776512146,5,0.350663959980011,1,0.44908225536346436
palmera_419498.png,806,218,850,261,0.30405014753341675,3,0.48044857382774353,5,0.549178421497345
palmera_419498.png,208,65,252,109,0.30381491780281067,3,0.2513793706893921,1,0.6986700296401978
palmera_419498.png,364,242,411,287,0.29536229372024536,3,0.8611874580383301,1,0.5721256732940674
palmera_419498.png,421,324,463,366,0.2946193218231201,3,0.7181263566017151,1,0.5374978184700012
palmera_419498.png,331,355,376,398,0.28984081745147705,3,0.3063419461250305,5,0.5027567744255066
palmera_419498.png,800,235,843,278,0.28979918360710144,3,0.5368010997772217,5,0.6483926177024841
palmera_419498.png,876,69,920,113,0.2867870032787323,0,0.30307093262672424,5,0.7175779342651367
palmera_419498.png,740,379,783,422,0.2799026072025299,4,0.5276756286621094,5,0.5453584790229797
palmera_419498.png,299,304,344,348,0.27979302406311035,5,0.3658744990825653,1,0.5309790968894958
palmera_419498.png,488,347,531,390,0.27862706780433655,3,0.7024238109588623,1,0.4855380058288574
palmera_419498.png,759,232,804,276,0.2761591076850891,1,0.31955602765083313,1,0.6050750017166138
palmera_419498.png,338,615,383,659,0.2759137451648712,3,0.2901952266693115,5,0.4486415982246399
palmera_419498.png,424,319,468,362,0.2757408618927002,3,0.8158509731292725,5,0.6384255886077881
palmera_419498.png,847,102,893,148,0.27538543939590454,3,0.44825834035873413,5,0.62117999792099
palmera_419498.png,470,346,512,388,0.2746903896331787,3,0.48739081621170044,5,0.4494642913341522
palmera_419498.png,297,573,345,619,0.2745445668697357,3,0.460062175989151,5,0.8714235424995422
palmera_419498.png,69,86,114,130,0.27250298857688904,3,0.5420042276382446,1,0.6073246598243713
palmera_419498.png,386,244,431,288,0.2720024585723877,3,0.6316158175468445,5,0.5030545592308044
palmera_419498.png,886,31,930,76,0.2697720229625702,3,0.4491308033466339,5,0.6242746114730835
palmera_419498.png,742,366,784,410,0.2638656795024872,3,0.2875564992427826,5,0.8334357738494873
palmera_419498.png,354,357,399,401,0.2609162926673889,3,0.7575677633285522,5,0.6997846961021423
palmera_419498.png,306,312,349,355,0.25937435030937195,3,0.767102062702179,1,0.772606611251831
palmera_419498.png,888,42,932,88,0.2586866617202759,0,0.45640456676483154,5,0.7791441679000854
palmera_419498.png,165,417,209,461,0.25660642981529236,3,0.2838646173477173,1,0.7487674355506897
palmera_419498.png,135,654,180,699,0.2547859251499176,4,0.6836829781532288,1,0.649650514125824
palmera_419498.png,503,344,546,387,0.253790020942688,3,0.7837553024291992,1,0.5015207529067993
palmera_419498.png,769,219,811,262,0.25206083059310913,1,0.3191140294075012,1,0.6175006031990051
palmera_419498.png,560,71,606,115,0.25033748149871826,3,0.8112239241600037,1,0.9404123425483704
palmera_419498.png,176,393,222,439,0.250317245721817,3,0.5500316023826599,1,0.7008352279663086
palmera_419498.png,368,358,412,403,0.24967747926712036,3,0.815721869468689,5,0.5514195561408997
palmera_419498.png,875,27,922,72,0.24922741949558258,4,0.5775465965270996,5,0.5477738380432129
palmera_419498.png,708,489,753,534,0.24871589243412018,3,0.7268778681755066,5,0.3760104775428772
palmera_419498.png,893,0,934,36,0.24767553806304932,3,0.6799451112747192,1,0.635277271270752
palmera_419498.png,44,687,89,730,0.2464093416929245,4,0.3102070093154907,3,0.4252999722957611
palmera_419498.png,264,18,310,63,0.24639806151390076,1,0.40889492630958557,1,0.9000914096832275
palmera_419498.png,888,52,933,97,0.24555061757564545,0,0.3580518662929535,5,0.6946665048599243
palmera_419498.png,871,47,917,92,0.24407978355884552,3,0.2964276075363159,5,0.7845877408981323
palmera_419498.png,197,24,241,68,0.24354210495948792,3,0.5712829232215881,1,0.8880709409713745
palmera_419498.png,904,25,948,69,0.24295620620250702,3,0.3004333972930908,5,0.7289093732833862
palmera_419498.png,804,228,847,270,0.24232617020606995,3,0.6296133399009705,5,0.5819827318191528
palmera_419498.png,544,355,589,401,0.24202388525009155,2,0.25311052799224854,1,0.5556389093399048
palmera_419498.png,141,638,187,685,0.24104081094264984,4,0.3237997591495514,5,0.5503301620483398
palmera_419498.png,400,326,444,369,0.24083814024925232,3,0.7621790170669556,5,0.5355339050292969
palmera_419498.png,198,37,240,78,0.24070069193840027,3,0.5124072432518005,1,0.637090265750885
palmera_419498.png,361,360,405,403,0.24067457020282745,3,0.8030486106872559,5,0.7361360788345337
palmera_419498.png,356,595,400,640,0.23927365243434906,3,0.5207087397575378,5,0.48660770058631897
palmera_419498.png,877,59,923,105,0.23666539788246155,4,0.38526085019111633,5,0.7561907768249512
palmera_419498.png,365,679,406,719,0.23591428995132446,3,0.3133428394794464,2,0.5223720669746399
palmera_419498.png,851,86,897,131,0.23550891876220703,3,0.4573499858379364,5,0.6415247917175293
palmera_419498.png,632,528,674,571,0.23265746235847473,3,0.2879417836666107,3,0.3344583213329315
palmera_419498.png,139,650,184,694,0.2322787046432495,3,0.5312702655792236,5,0.41919299960136414
palmera_419498.png,808,211,853,255,0.2315981239080429,5,0.46447643637657166,5,0.6894704103469849
palmera_419498.png,690,462,732,504,0.2308432161808014,4,0.368497371673584,5,0.4985235631465912
palmera_419498.png,392,295,436,340,0.22874988615512848,3,0.4704020321369171,5,0.7433767914772034
palmera_419498.png,784,326,827,370,0.22779637575149536,3,0.5940724611282349,5,0.7241212129592896
palmera_419498.png,890,26,935,71,0.2254685014486313,3,0.4332129955291748,5,0.5168448090553284
palmera_419498.png,505,359,550,402,0.2238769382238388,3,0.7764554619789124,1,0.524055004119873
palmera_419498.png,932,0,978,44,0.22383493185043335,1,0.48492759466171265,1,0.6102885007858276
palmera_419498.png,594,69,640,114,0.22219158709049225,3,0.700743556022644,1,0.7744628190994263
palmera_419498.png,430,265,474,309,0.22100841999053955,4,0.5841429233551025,5,0.6276528239250183
palmera_419498.png,867,71,913,116,0.22087900340557098,4,0.27710744738578796,5,0.7287036180496216
palmera_419498.png,879,19,925,65,0.2205324023962021,3,0.42984116077423096,5,0.6794143915176392
palmera_419498.png,225,60,268,103,0.2199598103761673,3,0.47407427430152893,1,0.5324760675430298
palmera_419498.png,230,18,273,62,0.21980054676532745,3,0.4350516200065613,1,0.8170433640480042
palmera_419498.png,318,283,363,328,0.21932214498519897,3,0.6728143692016602,1,0.5110234618186951
palmera_419498.png,638,525,681,568,0.219217449426651,2,0.2874951958656311,5,0.3753453493118286
palmera_419498.png,485,336,529,379,0.21852107346057892,3,0.5750457048416138,1,0.5664463639259338
palmera_419498.png,417,247,461,292,0.2184985876083374,3,0.4726457893848419,5,0.5353814959526062
palmera_419498.png,484,297,529,343,0.2167786955833435,3,0.329006552696228,1,0.500925600528717
palmera_419498.png,250,67,295,112,0.21625220775604248,3,0.6344587206840515,1,0.6023861765861511
palmera_419498.png,373,356,419,401,0.215386763215065,3,0.6196675300598145,5,0.5708179473876953
palmera_419498.png,736,387,783,431,0.21345257759094238,4,0.8328320980072021,5,0.7535271644592285
palmera_419498.png,159,420,202,463,0.21210704743862152,3,0.5067429542541504,1,0.8407092094421387
palmera_419498.png,390,276,435,321,0.21198196709156036,3,0.32140493392944336,1,0.49877169728279114
palmera_419498.png,143,421,186,463,0.2111787497997284,3,0.3953837454319,1,0.818993866443634
palmera_419498.png,327,642,373,686,0.21054533123970032,4,0.3263196647167206,1,0.39260467886924744
palmera_419498.png,509,336,551,379,0.20997373759746552,3,0.5134603977203369,1,0.7218149304389954
palmera_419498.png,249,59,295,105,0.20930880308151245,3,0.7825148105621338,1,0.5579699873924255
palmera_419498.png,861,75,907,121,0.20886580646038055,0,0.27253684401512146,5,0.645258903503418
palmera_419498.png,254,38,300,83,0.20743601024150848,3,0.6409607529640198,1,0.5603523254394531
palmera_419498.png,645,515,690,560,0.20731359720230103,5,0.3857344388961792,5,0.39904794096946716
palmera_419498.png,683,482,724,523,0.206321582198143,2,0.339636892080307,5,0.37703731656074524
palmera_419498.png,490,324,533,367,0.20557689666748047,4,0.4206291437149048,5,0.6179534792900085
palmera_419498.png,97,84,139,127,0.20515792071819305,4,0.5220967531204224,1,0.5318133234977722
palmera_419498.png,901,97,944,141,0.20500461757183075,3,0.4775765836238861,5,0.7198441624641418
palmera_419498.png,887,17,931,61,0.2045525461435318,3,0.3929119408130646,1,0.538385808467865
palmera_419498.png,740,456,785,501,0.20298157632350922,2,0.3005252182483673,5,0.5474703311920166
palmera_419498.png,119,52,162,95,0.20034436881542206,0,0.3050873279571533,1,0.6767836809158325
palmera_419498.png,228,0,268,35,0.2003394216299057,3,0.43108922243118286,1,0.9087037444114685
palmera_419498.png,349,600,393,645,0.19964195787906647,3,0.6580062508583069,5,0.4249275028705597
palmera_419498.png,660,550,704,593,0.19956563413143158,5,0.31602948904037476,5,0.42245689034461975
palmera_419498.png,785,318,828,361,0.19916459918022156,3,0.5731468200683594,5,0.8393370509147644
palmera_419498.png,341,622,386,666,0.19829557836055756,5,0.3069217801094055,1,0.610925018787384
palmera_419498.png,310,305,354,350,0.19822856783866882,3,0.5841273665428162,1,0.5857262015342712
palmera_419498.png,757,435,801,477,0.19796119630336761,1,0.3382287919521332,5,0.5796340107917786
palmera_419498.png,522,357,568,403,0.19742262363433838,3,0.8310345411300659,1,0.5966879725456238
palmera_419498.png,348,350,391,395,0.1972232311964035,3,0.6944584250450134,5,0.7584097981452942
palmera_419498.png,260,23,305,69,0.19657379388809204,5,0.2763995826244354,1,0.8101305961608887
palmera_419498.png,355,604,401,649,0.1958703249692917,3,0.5943655967712402,1,0.37555021047592163
palmera_419498.png,350,593,393,634,0.19574816524982452,3,0.6129894256591797,5,0.3641272485256195
palmera_419498.png,107,420,153,464,0.19505859911441803,4,0.3807225525379181,1,0.6034117341041565
palmera_419498.png,248,50,294,96,0.19432592391967773,3,0.6954377293586731,5,0.5761688947677612
palmera_419498.png,717,492,762,536,0.19432421028614044,4,0.4320598542690277,5,0.5414770245552063
palmera_419498.png,0,136,35,180,0.19416315853595734,5,0.26990294456481934,1,0.8062323927879333
palmera_419498.png,486,305,530,351,0.19287465512752533,3,0.437054306268692,1,0.747480571269989
palmera_419498.png,668,537,711,580,0.19279071688652039,4,0.4539266526699066,5,0.38616853952407837
palmera_419498.png,380,354,426,398,0.19234919548034668,3,0.8035226464271545,5,0.621806800365448
palmera_419498.png,874,51,921,98,0.19146420061588287,4,0.36966148018836975,5,0.702176034450531
palmera_419498.png,807,232,851,275,0.19139732420444489,3,0.3064654469490051,5,0.6531369090080261
palmera_419498.png,339,649,382,692,0.19047795236110687,3,0.5835370421409607,1,0.31265348196029663
palmera_419498.png,686,468,729,511,0.18945445120334625,4,0.3099029064178467,5,0.46845874190330505
palmera_419498.png,648,523,693,568,0.18918506801128387,4,0.4307381510734558,5,0.42358681559562683
palmera_419498.png,308,319,350,361,0.18914206326007843,3,0.8452936410903931,5,0.5141436457633972
palmera_419498.png,426,260,471,304,0.18899941444396973,4,0.5095694065093994,5,0.5656690001487732
palmera_419498.png,221,64,262,106,0.1881946325302124,3,0.6453419923782349,5,0.5023815035820007
palmera_419498.png,507,315,549,357,0.1878364086151123,3,0.5991165041923523,1,0.6313745975494385
palmera_419498.png,234,31,281,76,0.18653184175491333,3,0.6455049514770508,1,0.8145782947540283
palmera_419498.png,871,35,918,82,0.18524318933486938,4,0.38100284337997437,5,0.7580329179763794
palmera_419498.png,350,363,393,405,0.1845920979976654,3,0.39761877059936523,5,0.6957299113273621
palmera_419498.png,549,360,595,404,0.18431387841701508,3,0.4492364227771759,1,0.5816177129745483
palmera_419898.png,745,181,786,222,0.39192911982536316,2,0.29210716485977173,6,0.9347769618034363
palmera_419898.png,879,221,921,263,0.36991995573043823,3,0.5034396052360535,6,0.8348650336265564
palmera_419898.png,472,431,515,474,0.35271304845809937,4,0.3144792914390564,6,0.696479320526123
palmera_419898.png,600,450,644,494,0.33405980467796326,1,0.4507997930049896,6,0.8088418245315552
palmera_419898.png,697,185,740,228,0.32925817370414734,2,0.2735157907009125,6,0.8595081567764282
palmera_419898.png,473,439,515,481,0.3281541168689728,3,0.3107951879501343,6,0.6486542820930481
palmera_419898.png,820,229,862,269,0.3247603178024292,3,0.39352715015411377,6,0.9930398464202881
palmera_419898.png,644,260,686,301,0.32073816657066345,4,0.2642030119895935,6,0.8424585461616516
palmera_419898.png,623,260,666,302,0.31332680583000183,4,0.29357287287712097,6,0.8749828934669495
palmera_419898.png,387,208,429,249,0.3133065104484558,3,0.8065571188926697,6,0.8287593126296997
palmera_419898.png,468,401,512,445,0.3092081546783447,1,0.35760027170181274,6,0.8067898750305176
