image,bbox_x1,bbox_y1,bbox_x2,bbox_y2,det_confidence,palm_class,palm_confidence,environment_class,environment_confidence
palmera_316987.png,966,482,1007,522,0.21166664361953735,0,0.24739551544189453,5,0.425529807806015
palmera_316987.png,467,471,510,514,0.21154507994651794,3,0.36709100008010864,2,0.4145725667476654
palmera_316987.png,271,164,316,209,0.2114751785993576,3,0.44269105792045593,4,0.34982192516326904
palmera_316987.png,487,350,530,393,0.21140967309474945,3,0.3133740723133087,2,0.29198676347732544
palmera_316987.png,440,563,483,606,0.2103360891342163,3,0.23899677395820618,3,0.3235792815685272
palmera_316987.png,416,536,461,581,0.20993593335151672,3,0.33644676208496094,3,0.2861124575138092
palmera_316987.png,894,477,937,519,0.20941922068595886,3,0.23723919689655304,5,0.5635672807693481
palmera_316987.png,375,531,420,576,0.20937463641166687,3,0.4030623733997345,2,0.4070715010166168
palmera_316987.png,476,419,520,464,0.2090292125940323,3,0.3693714141845703,2,0.5161396861076355
palmera_316987.png,901,478,946,523,0.20879031717777252,0,0.2368984967470169,5,0.5937158465385437
palmera_316987.png,266,683,312,726,0.208685040473938,3,0.28544527292251587,2,0.3284536898136139
palmera_316987.png,355,513,399,558,0.20764543116092682,3,0.31587594747543335,2,0.47418898344039917
palmera_316987.png,491,403,536,447,0.207631453871727,3,0.34904319047927856,2,0.3109508752822876
palmera_316987.png,530,392,575,436,0.20714187622070312,3,0.33416232466697693,2,0.222772479057312
palmera_316987.png,447,353,493,397,0.20634014904499054,3,0.3256761133670807,2,0.37969812750816345
palmera_316987.png,371,624,415,668,0.20584417879581451,3,0.4556726813316345,1,0.30726683139801025
palmera_316987.png,470,557,515,602,0.20452895760536194,3,0.3424305319786072,3,0.3034663200378418
palmera_316987.png,318,670,364,715,0.204243004322052,3,0.2955681383609772,3,0.35927894711494446
palmera_316987.png,529,523,575,570,0.20379123091697693,3,0.2686774432659149,2,0.21278288960456848
palmera_316987.png,539,507,582,553,0.20369376242160797,3,0.25595951080322266,2,0.23262658715248108
palmera_316987.png,471,476,516,520,0.20356090366840363,3,0.38614967465400696,2,0.3598296642303467
palmera_316987.png,531,472,576,516,0.20247392356395721,3,0.32586440443992615,2,0.28508350253105164
palmera_316987.png,483,517,527,560,0.20200125873088837,3,0.29854080080986023,2,0.32933309674263
palmera_316987.png,494,531,539,575,0.2015104591846466,3,0.3934449851512909,3,0.3100796937942505
palmera_316987.png,346,586,388,629,0.20143665373325348,3,0.38222724199295044,2,0.3200976252555847
palmera_316987.png,455,549,502,596,0.20007754862308502,3,0.29700759053230286,3,0.2931264042854309
palmera_317387.png,987,90,1018,138,0.31112179160118103,3,0.24577219784259796,5,0.24282948672771454
palmera_317387.png,976,74,1018,122,0.26715826988220215,3,0.2832896113395691,1,0.31326350569725037
palmera_317387.png,244,550,291,598,0.2563835680484772,3,0.25095269083976746,4,0.5539970993995667
palmera_317387.png,764,171,811,216,0.25487539172172546,3,0.24428938329219818,4,0.8987794518470764
palmera_317387.png,240,557,288,605,0.25176966190338135,3,0.2743588387966156,4,0.6101160645484924
palmera_317387.png,745,197,793,245,0.25135093927383423,3,0.28030896186828613,4,0.9213900566101074
palmera_317387.png,196,651,244,701,0.24428297579288483,0,0.26315340399742126,4,0.8077130317687988
palmera_317387.png,224,581,272,628,0.24260678887367249,0,0.24449431896209717,4,0.6701133251190186
palmera_317387.png,551,281,599,328,0.2402527630329132,3,0.28147435188293457,6,0.4215627610683441
palmera_317387.png,970,64,1016,111,0.2390425205230713,4,0.27100735902786255,1,0.3424077033996582
palmera_317387.png,186,678,236,728,0.23683936893939972,0,0.27592915296554565,4,0.7335546016693115
palmera_317387.png,219,600,265,647,0.23485851287841797,3,0.2574079930782318,4,0.5990116000175476
palmera_317387.png,583,266,633,315,0.23190823197364807,3,0.3668919801712036,4,0.3994709849357605
palmera_317387.png,221,589,268,638,0.2317143678665161,3,0.2770341634750366,4,0.6694842576980591
palmera_317387.png,552,272,602,321,0.23087285459041595,3,0.2459576278924942,6,0.4402514696121216
palmera_317387.png,592,239,639,286,0.22457566857337952,3,0.27144187688827515,4,0.27277126908302307
palmera_317387.png,710,191,756,237,0.2209763377904892,3,0.27424490451812744,4,0.8565047979354858
palmera_317387.png,216,612,264,658,0.22059763967990875,3,0.26803305745124817,4,0.6327183842658997
palmera_317387.png,264,554,311,602,0.21727101504802704,0,0.26702040433883667,4,0.6972177028656006
palmera_317387.png,210,624,258,672,0.21415865421295166,3,0.27003026008605957,4,0.8005551695823669
palmera_317387.png,289,523,336,570,0.2135278433561325,3,0.2525809109210968,4,0.46291232109069824
palmera_317387.png,709,174,756,221,0.20929555594921112,3,0.2975090742111206,4,0.7079589366912842
palmera_317387.png,186,630,235,678,0.2074800729751587,0,0.273359090089798,4,0.6573249101638794
palmera_317387.png,748,189,794,237,0.20672830939292908,3,0.23369169235229492,4,0.9274006485939026
palmera_317387.png,558,263,608,312,0.2063717246055603,3,0.24612507224082947,6,0.3983393609523773
palmera_317387.png,569,252,620,301,0.20539814233779907,3,0.3246530294418335,6,0.4195612668991089
palmera_317387.png,232,575,279,623,0.20328398048877716,3,0.2438691407442093,4,0.6654143929481506
palmera_317387.png,186,666,236,717,0.2015221118927002,0,0.2980322539806366,4,0.7432962656021118
palmera_317387.png,514,562,562,610,0.20133987069129944,0,0.30337804555892944,4,0.819179356098175
palmera_318187.png,149,656,195,703,0.4754488170146942,3,0.33109891414642334,1,0.3282664120197296
palmera_318187.png,76,654,120,697,0.4246964752674103,3,0.2584410607814789,3,0.32605087757110596
palmera_318187.png,0,698,32,729,0.4243752956390381,0,0.2313486635684967,5,0.36867520213127136
palmera_318187.png,887,533,931,577,0.41575708985328674,3,0.3057234585285187,1,0.712240993976593
palmera_318187.png,611,615,656,659,0.4143815040588379,3,0.2597521245479584,0,0.4918886423110962
palmera_318187.png,7,665,54,711,0.41077718138694763,3,0.24445989727973938,0,0.3087569773197174
palmera_318187.png,600,567,647,613,0.4074699282646179,3,0.306253582239151,1,0.5103486180305481
palmera_318187.png,572,583,620,630,0.40675783157348633,3,0.2976445257663727,1,0.5949864387512207
palmera_318187.png,284,668,326,711,0.40674760937690735,3,0.2878820598125458,0,0.4851412773132324
palmera_318187.png,379,663,421,706,0.39069852232933044,3,0.32760998606681824,1,0.3641260862350464
palmera_318187.png,218,661,262,707,0.3859158158302307,3,0.36612048745155334,0,0.36944642663002014
palmera_318187.png,90,664,134,709,0.3830314874649048,3,0.2607695758342743,0,0.31537702679634094
palmera_318187.png,428,657,472,701,0.3821254372596741,3,0.28412163257598877,1,0.5746917724609375
palmera_318187.png,115,642,161,688,0.38152623176574707,3,0.3426142930984497,0,0.29326117038726807
palmera_318187.png,396,661,442,705,0.38056614995002747,3,0.28952521085739136,1,0.5523613095283508
palmera_318187.png,493,621,539,665,0.37799370288848877,3,0.3316434621810913,1,0.7168838977813721
palmera_318187.png,135,645,181,690,0.3779487907886505,3,0.3382797837257385,1,0.4134749472141266
palmera_318187.png,583,603,626,646,0.3776215612888336,3,0.2819061875343323,1,0.5246990919113159
palmera_318187.png,610,587,654,632,0.3761407434940338,3,0.314882755279541,1,0.44731026887893677
palmera_318187.png,167,659,213,703,0.3755308985710144,3,0.27787044644355774,1,0.2837340831756592
palmera_318187.png,504,638,547,680,0.3728148937225342,3,0.29711440205574036,1,0.5723022222518921
palmera_318187.png,251,671,293,713,0.37244367599487305,3,0.32729536294937134,0,0.4969945549964905
palmera_318187.png,51,660,93,704,0.37156766653060913,3,0.23890338838100433,1,0.24433545768260956
palmera_318187.png,536,618,582,663,0.369604229927063,3,0.32909759879112244,1,0.5023195743560791
palmera_318187.png,476,604,523,651,0.3683943748474121,3,0.33783066272735596,1,0.6906469464302063
palmera_318187.png,574,608,618,653,0.3673327565193176,2,0.23941971361637115,1,0.537533164024353
palmera_318187.png,381,651,426,697,0.3663955330848694,3,0.34763166308403015,1,0.37768304347991943
palmera_318187.png,603,600,648,643,0.36239826679229736,3,0.28772130608558655,1,0.4932776093482971
palmera_318187.png,161,640,207,686,0.360838919878006,3,0.31914225220680237,1,0.33678513765335083
palmera_318187.png,193,636,240,682,0.3563534915447235,3,0.3576582372188568,1,0.38756799697875977
palmera_318187.png,925,519,972,565,0.35282421112060547,3,0.3433285653591156,0,0.5897650718688965
palmera_318187.png,146,631,194,677,0.3488253653049469,3,0.3804553151130676,1,0.4318189024925232
palmera_318187.png,484,639,528,682,0.3476627469062805,3,0.2997328042984009,1,0.7113503217697144
palmera_318187.png,180,636,227,682,0.3420804738998413,3,0.31775617599487305,1,0.43640705943107605
palmera_318187.png,568,641,610,685,0.3408433496952057,0,0.24050018191337585,0,0.40938571095466614
palmera_318187.png,552,610,597,656,0.33877459168434143,0,0.23312857747077942,1,0.4470657706260681
palmera_318187.png,235,320,279,365,0.33840179443359375,3,0.2873465120792389,2,0.3959677517414093
palmera_318187.png,473,623,516,667,0.3371649384498596,3,0.34237730503082275,1,0.6068503856658936
palmera_318187.png,588,580,635,627,0.33673498034477234,3,0.2898205518722534,1,0.6888226270675659
palmera_318187.png,463,638,506,681,0.33472129702568054,3,0.34771308302879333,1,0.5198798179626465
palmera_318187.png,27,679,74,726,0.33438777923583984,3,0.2879047691822052,1,0.24669364094734192
palmera_318187.png,476,615,519,661,0.3333670198917389,3,0.33018380403518677,1,0.6575651168823242
palmera_318187.png,620,566,665,611,0.3318788707256317,3,0.2694608271121979,1,0.6003071665763855
palmera_318187.png,255,658,299,703,0.3316926062107086,3,0.3864327073097229,0,0.3957095146179199
palmera_318187.png,125,655,171,701,0.3314446806907654,3,0.30127450823783875,1,0.47616150975227356
palmera_318187.png,240,656,286,700,0.3303513824939728,3,0.43163859844207764,0,0.39158207178115845
palmera_318187.png,640,607,686,653,0.3283509314060211,3,0.2627772390842438,1,0.5769116282463074
palmera_318187.png,217,639,262,684,0.32370129227638245,3,0.39415431022644043,1,0.6023678183555603
palmera_318187.png,404,647,449,690,0.32118526101112366,3,0.37221208214759827,1,0.46911460161209106
palmera_318187.png,640,575,681,617,0.32048705220222473,3,0.3007314205169678,1,0.7781117558479309
palmera_318187.png,688,564,733,608,0.3184371292591095,3,0.3115013539791107,1,0.6477998495101929
palmera_318187.png,949,498,997,546,0.3174513578414917,3,0.36419475078582764,0,0.6497042179107666
palmera_318187.png,645,601,692,648,0.31336838006973267,3,0.3053015470504761,1,0.6251487135887146
palmera_318187.png,339,672,385,716,0.3108711838722229,3,0.3088516891002655,0,0.3741866648197174
palmera_318187.png,69,669,113,713,0.3098588287830353,3,0.26119691133499146,0,0.3025575578212738
palmera_318187.png,251,643,295,688,0.3078722357749939,3,0.3995884358882904,1,0.3836642801761627
palmera_318187.png,13,683,57,729,0.30562344193458557,0,0.2504366338253021,5,0.37961453199386597
palmera_318187.png,608,607,653,653,0.3049701452255249,3,0.3057264983654022,1,0.7304020524024963
palmera_318187.png,754,553,798,596,0.3006435036659241,3,0.37754449248313904,1,0.8177567720413208
palmera_318187.png,230,664,274,708,0.29821646213531494,3,0.3621957302093506,0,0.6302539706230164
palmera_318187.png,593,600,639,644,0.29603639245033264,3,0.3032771348953247,1,0.6964124441146851
palmera_318187.png,367,654,414,700,0.2956414222717285,3,0.39415237307548523,0,0.4195515811443329
palmera_318187.png,354,667,398,711,0.2948724627494812,3,0.2911061644554138,1,0.36727672815322876
palmera_318187.png,560,600,606,646,0.2934200167655945,3,0.2890881299972534,1,0.6291194558143616
palmera_318187.png,444,633,489,679,0.29086145758628845,3,0.31499627232551575,1,0.7242303490638733
palmera_318187.png,617,572,660,616,0.2903714179992676,3,0.26613113284111023,1,0.43531912565231323
palmera_318187.png,729,552,775,597,0.28878000378608704,3,0.3410618305206299,1,0.8029322028160095
palmera_318187.png,239,299,283,344,0.28343436121940613,3,0.3587538003921509,2,0.5491941571235657
palmera_318187.png,93,644,137,688,0.2786685824394226,3,0.2709576487541199,1,0.39308297634124756
palmera_318187.png,225,282,271,327,0.2764129042625427,3,0.2651935815811157,2,0.561363160610199
palmera_318187.png,483,623,527,666,0.275819331407547,3,0.3036941885948181,1,0.5256339311599731
palmera_318187.png,830,554,873,597,0.27579209208488464,3,0.30404365062713623,1,0.8272302746772766
palmera_318187.png,399,654,445,701,0.2749709188938141,3,0.29971837997436523,1,0.5029070973396301
palmera_318187.png,169,623,215,669,0.27355507016181946,3,0.2713913321495056,1,0.34783798456192017
palmera_318187.png,557,607,602,652,0.2726127505302429,3,0.24086809158325195,1,0.4964601695537567
palmera_318187.png,474,640,519,684,0.2725205719470978,3,0.3261556327342987,1,0.6433948278427124
palmera_318187.png,288,651,334,696,0.2715076804161072,3,0.4079461395740509,0,0.4785941541194916
palmera_318187.png,562,590,608,637,0.2713489830493927,3,0.3140539824962616,1,0.524104118347168
palmera_318187.png,43,676,88,721,0.2709517478942871,3,0.2535560727119446,5,0.38134586811065674
palmera_318187.png,928,498,975,546,0.2695766091346741,3,0.3863009810447693,0,0.5920122265815735
palmera_318187.png,454,618,500,664,0.26896974444389343,3,0.394126296043396,1,0.5319651365280151
palmera_318187.png,106,658,151,704,0.26867038011550903,3,0.299148827791214,0,0.3528754711151123
palmera_318187.png,375,644,423,691,0.26818475127220154,3,0.3539270758628845,0,0.37780553102493286
palmera_318187.png,909,507,957,554,0.2678062915802002,3,0.35694271326065063,1,0.4589422047138214
palmera_318187.png,841,515,887,561,0.26577550172805786,3,0.35910749435424805,1,0.5774887204170227
palmera_318187.png,526,628,569,672,0.2641269564628601,3,0.3040238916873932,1,0.6355369091033936
palmera_318187.png,83,658,126,702,0.2619762122631073,3,0.28667882084846497,1,0.2930212914943695
palmera_318187.png,780,567,822,609,0.2608819901943207,3,0.3016901910305023,1,0.8426065444946289
palmera_318187.png,407,641,452,686,0.2591341435909271,3,0.28572410345077515,1,0.444935142993927
palmera_318187.png,545,616,590,661,0.2586580216884613,3,0.2998306155204773,1,0.4069269299507141
palmera_318187.png,164,649,209,695,0.2584869861602783,3,0.30938491225242615,1,0.3032899498939514
palmera_318187.png,286,659,331,705,0.2581727206707001,3,0.35644808411598206,0,0.45110365748405457
palmera_318187.png,279,658,324,703,0.2581646740436554,3,0.33406370878219604,0,0.3610427677631378
palmera_318187.png,345,669,391,714,0.2577579617500305,3,0.3226771056652069,0,0.34880179166793823
palmera_318187.png,793,560,839,606,0.2554143965244293,3,0.3046639859676361,1,0.7875306010246277
palmera_318187.png,883,525,929,571,0.2545143961906433,3,0.32113322615623474,1,0.5786091089248657
palmera_318187.png,38,663,85,710,0.2543184757232666,3,0.276273250579834,0,0.29022082686424255
palmera_318187.png,48,665,92,710,0.25394493341445923,3,0.27755188941955566,0,0.24474579095840454
palmera_318187.png,823,539,869,585,0.25383228063583374,3,0.2685299515724182,1,0.777414858341217
palmera_318187.png,436,656,481,701,0.25240421295166016,3,0.2975705862045288,0,0.40581557154655457
palmera_318187.png,796,551,843,598,0.25170668959617615,3,0.3255496919155121,1,0.7644097805023193
palmera_318187.png,454,645,498,690,0.25023171305656433,3,0.2898799777030945,1,0.5436858534812927
palmera_318187.png,444,657,488,703,0.2497110664844513,3,0.30769139528274536,1,0.50981205701828
palmera_318187.png,233,274,275,317,0.24742549657821655,3,0.26019349694252014,2,0.5513723492622375
palmera_318187.png,889,514,935,560,0.24547915160655975,3,0.3384763300418854,1,0.5441582798957825
palmera_318187.png,238,667,283,711,0.2450501024723053,3,0.3616812527179718,0,0.5417028665542603
palmera_318187.png,194,646,238,691,0.24490948021411896,3,0.2980083227157593,1,0.3729305863380432
palmera_318187.png,223,274,269,320,0.24459728598594666,0,0.238352432847023,2,0.38412079215049744
palmera_318187.png,849,538,894,584,0.24286912381649017,3,0.25950974225997925,1,0.8483754992485046
palmera_318187.png,919,523,962,568,0.24268361926078796,3,0.38455361127853394,1,0.5405596494674683
palmera_318187.png,721,560,764,603,0.23737560212612152,3,0.2659081518650055,1,0.8374429941177368
palmera_318187.png,185,658,227,701,0.23392879962921143,3,0.29103314876556396,0,0.2999500334262848
palmera_318187.png,813,546,861,594,0.23216001689434052,3,0.3305000364780426,1,0.7621647715568542
palmera_318187.png,254,648,300,693,0.23113934695720673,3,0.4081193804740906,0,0.4428049325942993
palmera_318187.png,829,533,875,579,0.2302435040473938,3,0.35195860266685486,1,0.7444416880607605
palmera_318187.png,174,631,220,676,0.22938169538974762,3,0.3320458233356476,1,0.3214127719402313
palmera_318187.png,876,520,921,566,0.22915340960025787,3,0.3415599465370178,1,0.6719617247581482
palmera_318187.png,391,632,439,680,0.22862625122070312,3,0.4251209795475006,1,0.5085586905479431
palmera_318187.png,815,558,861,602,0.22822058200836182,3,0.29599741101264954,1,0.8289918303489685
palmera_318187.png,806,524,853,571,0.2274092584848404,3,0.3550399839878082,1,0.7582253813743591
palmera_318187.png,734,547,781,593,0.2257525771856308,3,0.3801525831222534,1,0.5250228047370911
palmera_318187.png,733,559,774,601,0.2249055951833725,3,0.3404437005519867,1,0.7247166633605957
palmera_318187.png,55,666,100,712,0.2241353690624237,0,0.2447419911623001,1,0.30064892768859863
palmera_318187.png,470,610,517,657,0.2240598499774933,3,0.3816166818141937,1,0.48839402198791504
palmera_318187.png,138,658,182,703,0.2236875742673874,3,0.2723420262336731,0,0.29513445496559143
palmera_318187.png,799,544,845,590,0.22295480966567993,3,0.38285523653030396,1,0.832260251045227
palmera_318187.png,331,669,379,716,0.22129365801811218,3,0.3350302577018738,0,0.34951910376548767
palmera_318187.png,76,665,119,709,0.22064043581485748,3,0.2620902359485626,1,0.33918440341949463
palmera_318187.png,59,673,103,716,0.22035342454910278,3,0.23553325235843658,1,0.4087631404399872
palmera_318187.png,428,646,473,690,0.2192537486553192,3,0.29866334795951843,1,0.7276261448860168
palmera_318187.png,265,658,314,704,0.21908530592918396,3,0.3903716206550598,0,0.4201573431491852
palmera_318187.png,791,567,836,611,0.21752364933490753,3,0.29660287499427795,1,0.7715796232223511
palmera_318187.png,814,538,861,584,0.21545954048633575,3,0.35074493288993835,1,0.8536756634712219
palmera_318187.png,801,557,848,603,0.21533381938934326,3,0.3364045321941376,1,0.8941947221755981
palmera_318187.png,492,630,535,674,0.21530956029891968,3,0.29970595240592957,1,0.5555863380432129
palmera_318187.png,272,669,312,710,0.21436955034732819,3,0.29507479071617126,0,0.4336075484752655
palmera_318187.png,878,514,924,560,0.2129235714673996,3,0.32631397247314453,0,0.4457843601703644
palmera_318187.png,438,649,486,696,0.2124657779932022,3,0.3066471815109253,1,0.7003080248832703
palmera_318187.png,837,521,882,566,0.21169959008693695,3,0.3590361177921295,1,0.5959670543670654
palmera_318187.png,34,672,81,718,0.2104363590478897,3,0.2385001927614212,5,0.4194525182247162
palmera_318187.png,657,579,701,623,0.2095910757780075,3,0.271563321352005,1,0.5763000249862671
palmera_318187.png,684,570,728,613,0.20953065156936646,3,0.3197789490222931,1,0.740853488445282
palmera_318187.png,415,632,463,677,0.20903195440769196,3,0.3442402184009552,0,0.4348791241645813
palmera_318187.png,55,645,98,688,0.20816391706466675,0,0.2315707504749298,3,0.2451205551624298
palmera_318187.png,509,632,556,676,0.20806057751178741,3,0.2548949122428894,1,0.4414624273777008
palmera_318187.png,805,538,853,585,0.20717109739780426,3,0.392952561378479,1,0.8394503593444824
palmera_318187.png,229,268,273,312,0.20638474822044373,3,0.25702232122421265,2,0.6263241171836853
palmera_318187.png,545,607,594,652,0.2056642770767212,0,0.23056668043136597,0,0.42575347423553467
palmera_318187.png,629,644,678,694,0.20531737804412842,0,0.227700337767601,1,0.6060020923614502
palmera_318187.png,237,309,282,355,0.20390631258487701,3,0.27624842524528503,2,0.48629531264305115
palmera_318187.png,831,526,878,572,0.20362308621406555,3,0.31425634026527405,1,0.7544587850570679
palmera_318187.png,846,551,890,594,0.20344559848308563,3,0.24840565025806427,1,0.7422982454299927
palmera_318187.png,230,317,274,360,0.2033528983592987,3,0.27351200580596924,2,0.33956632018089294
palmera_318187.png,904,524,948,569,0.20269891619682312,3,0.3653053641319275,1,0.4374890625476837
palmera_318187.png,184,644,230,690,0.20200331509113312,3,0.31021133065223694,1,0.46711719036102295
palmera_318187.png,906,516,952,565,0.20161283016204834,3,0.37105053663253784,0,0.44999727606773376
palmera_318187.png,437,636,484,682,0.20066940784454346,3,0.30811652541160583,1,0.5346996784210205
palmera_318187.png,933,516,981,562,0.20061716437339783,3,0.2951468825340271,0,0.4787254333496094
palmera_318987.png,237,495,285,542,0.343813419342041,4,0.27506518363952637,4,0.4358386695384979
palmera_318987.png,860,667,908,715,0.2768588960170746,4,0.38897597789764404,4,0.2789233326911926
palmera_318987.png,245,448,291,495,0.2640865743160248,4,0.24528788030147552,4,0.43661612272262573
palmera_318987.png,214,466,261,512,0.2620700001716614,0,0.26003268361091614,4,0.28449201583862305
palmera_318987.png,501,349,550,397,0.20677530765533447,3,0.25089943408966064,4,0.3074757754802704
palmera_318987.png,655,302,704,351,0.20491169393062592,4,0.2797738015651703,1,0.5055927634239197
palmera_319387.png,606,269,655,318,0.39067965745925903,0,0.2455710768699646,2,0.3270318806171417
palmera_319387.png,460,363,509,412,0.3812101185321808,3,0.24032391607761383,2,0.7060702443122864
palmera_319387.png,471,316,519,364,0.37665626406669617,3,0.27946552634239197,2,0.41812413930892944
palmera_319387.png,569,291,617,340,0.2752073407173157,3,0.2674390375614166,6,0.3573116064071655
palmera_319387.png,476,341,527,393,0.25163090229034424,0,0.22576957941055298,2,0.4506712853908539
palmera_319387.png,563,295,613,345,0.23786450922489166,3,0.25911274552345276,6,0.3138684034347534
palmera_319387.png,601,274,649,323,0.22707992792129517,3,0.24061886966228485,2,0.28515303134918213
palmera_319387.png,440,375,488,423,0.2030942291021347,3,0.3054760992527008,2,0.7711449265480042
palmera_320187.png,674,345,719,391,0.38555482029914856,4,0.2823541760444641,4,0.5246189832687378
palmera_320187.png,438,378,484,424,0.3402160704135895,4,0.28729403018951416,4,0.7223317623138428
palmera_320187.png,349,397,398,445,0.32485368847846985,4,0.3146446645259857,5,0.5382162928581238
palmera_320187.png,417,359,464,405,0.32322800159454346,4,0.2964080274105072,4,0.692209780216217
palmera_320187.png,444,371,493,420,0.31461209058761597,3,0.247604101896286,4,0.7018531560897827
palmera_320187.png,466,375,514,422,0.3078889846801758,4,0.3891212046146393,4,0.740721583366394
palmera_320187.png,530,283,578,330,0.28182870149612427,4,0.3358291685581207,2,0.5147293210029602
palmera_320187.png,545,371,593,419,0.2804974317550659,4,0.2746027708053589,4,0.7452337741851807
palmera_320187.png,628,519,675,567,0.2758587598800659,4,0.269270658493042,4,0.6648430228233337
palmera_320187.png,429,352,475,398,0.2751030921936035,4,0.2819454073905945,4,0.5970714092254639
palmera_320187.png,476,512,521,558,0.26625683903694153,4,0.27676770091056824,4,0.7520049214363098
palmera_320187.png,484,319,532,367,0.264133095741272,4,0.3038196861743927,4,0.4988996088504791
palmera_320187.png,746,283,795,333,0.25818386673927307,3,0.23609985411167145,4,0.520889401435852
palmera_320187.png,476,477,523,524,0.2542342245578766,4,0.27979668974876404,4,0.7862144112586975
palmera_320187.png,526,483,572,530,0.25324100255966187,4,0.2702295780181885,4,0.8819484114646912
palmera_320187.png,395,363,441,409,0.25139474868774414,0,0.2687314450740814,4,0.5650665760040283
palmera_320187.png,689,372,734,417,0.24482044577598572,4,0.30566856265068054,4,0.7189541459083557
palmera_320187.png,675,353,720,398,0.23825080692768097,0,0.2348228096961975,4,0.6754273772239685
palmera_320187.png,586,312,633,358,0.23611676692962646,0,0.23699219524860382,4,0.5976241827011108
palmera_320187.png,333,412,378,458,0.23441751301288605,3,0.2506413757801056,5,0.5498377084732056
palmera_320187.png,468,508,517,555,0.22880329191684723,0,0.24735866487026215,4,0.733476459980011
palmera_320187.png,432,637,479,684,0.22792834043502808,3,0.27728956937789917,5,0.4463600218296051
palmera_320187.png,628,506,677,555,0.2266312539577484,3,0.22208274900913239,4,0.7883358001708984
palmera_320187.png,544,384,593,432,0.22426806390285492,0,0.2598901093006134,4,0.7485798001289368
palmera_320187.png,564,383,611,430,0.2213381975889206,3,0.24660064280033112,4,0.7867350578308105
palmera_320187.png,337,406,384,454,0.2183273881673813,0,0.24387739598751068,5,0.47705283761024475
palmera_320187.png,622,526,670,572,0.2095857858657837,3,0.24575433135032654,4,0.6729860901832581
palmera_320187.png,527,467,577,516,0.2057022750377655,0,0.24398939311504364,4,0.9019225239753723
palmera_320187.png,461,336,509,384,0.2045421600341797,0,0.25931286811828613,4,0.5917273163795471
palmera_320187.png,526,475,574,523,0.20251666009426117,4,0.32981935143470764,4,0.9151318073272705
palmera_320587.png,492,344,534,386,0.3234398663043976,3,0.23845739662647247,5,0.43915221095085144
palmera_320587.png,108,4,153,50,0.3175083100795746,3,0.313247412443161,0,0.3721477687358856
palmera_320587.png,629,393,676,438,0.2855367064476013,3,0.3010009229183197,4,0.5013548135757446
palmera_320587.png,403,273,445,315,0.2586424946784973,3,0.24643181264400482,4,0.3908618092536926
palmera_320587.png,507,362,550,404,0.24817706644535065,3,0.236543670296669,4,0.5100150108337402
palmera_320987.png,22,86,67,131,0.3944881856441498,0,0.24374635517597198,4,0.4786960780620575
palmera_320987.png,836,179,884,225,0.31319960951805115,3,0.2775764763355255,2,0.7130188941955566
palmera_320987.png,795,131,841,176,0.2907017469406128,3,0.2990903854370117,2,0.9297257661819458
palmera_320987.png,27,94,71,137,0.22911065816879272,3,0.28154510259628296,4,0.39154160022735596
palmera_320987.png,37,96,81,141,0.22406503558158875,3,0.30842503905296326,4,0.3710899353027344
palmera_320987.png,683,250,728,296,0.22205054759979248,3,0.2709956467151642,2,0.6658315658569336
palmera_321787.png,807,410,852,454,0.21402281522750854,3,0.3069254457950592,0,0.38486918807029724
palmera_321787.png,780,101,827,147,0.20375241339206696,3,0.33307772874832153,0,0.8731098175048828
palmera_322187.png,773,460,820,507,0.3824062943458557,3,0.2610764503479004,4,0.8055314421653748
palmera_322187.png,271,11,319,59,0.3759581446647644,4,0.30433332920074463,0,0.4448699653148651
palmera_322187.png,161,48,212,98,0.37541595101356506,4,0.23681992292404175,1,0.36840975284576416
palmera_322187.png,777,477,823,523,0.37231263518333435,3,0.24266062676906586,4,0.8316290974617004
palmera_322187.png,679,201,728,249,0.3710784316062927,4,0.26293718814849854,4,0.4384298324584961
palmera_322187.png,516,62,565,112,0.36276480555534363,0,0.24414342641830444,4,0.45138877630233765
palmera_322187.png,638,466,685,513,0.3570215702056885,3,0.27645882964134216,4,0.6760979294776917
palmera_322187.png,539,52,585,97,0.3537229895591736,0,0.240665003657341,4,0.5913833975791931
palmera_322187.png,166,119,215,166,0.3505096137523651,0,0.22311712801456451,4,0.3004745543003082
palmera_322187.png,393,375,441,422,0.3494705259799957,4,0.41708049178123474,4,0.4459879696369171
palmera_322187.png,261,55,309,104,0.34388503432273865,4,0.3305336833000183,4,0.5508342385292053
palmera_322187.png,516,390,563,437,0.3437173366546631,4,0.28299152851104736,4,0.6055411100387573
palmera_322187.png,301,231,349,279,0.34278419613838196,4,0.2887387275695801,4,0.6301171183586121
palmera_322187.png,301,87,346,132,0.34031036496162415,4,0.3820907473564148,4,0.6609009504318237
palmera_322187.png,133,83,183,131,0.3401373624801636,4,0.24864865839481354,1,0.5033291578292847
palmera_322187.png,661,342,706,386,0.34011220932006836,3,0.26338809728622437,4,0.7192436456680298
palmera_322187.png,235,10,282,56,0.33974847197532654,4,0.3268304467201233,0,0.2823455333709717
palmera_322187.png,299,35,348,84,0.33754295110702515,4,0.25414955615997314,4,0.48927584290504456
palmera_322187.png,976,463,1018,514,0.3366449177265167,3,0.2642521858215332,4,0.29432544112205505
palmera_322187.png,252,78,300,126,0.332800030708313,4,0.297929584980011,4,0.4957144558429718
palmera_322187.png,520,83,568,131,0.3326215445995331,4,0.25522133708000183,4,0.4840400815010071
